# Sea surface height for the Netherlands  for the 6 main tide gauges. 
# Cite https://doi.org/10.2112/JCOASTRES-D-11-00169.1 (method) https://doi.org/10.5281/zenodo.1065964 (data)
# Lineage: https://doi.org/10.5281/zenodo.1065964 (notebooks/dutch-sea-level-monitor.ipynb)
# year -> year over which sea-level is averaged
# date -> first day of the year over which the sea level is averaged
# height -> mean sea surface height over main tide gauges, based on PSMSL RLR [mm relative to NAP(2005)]
# u2/v2 -> signed squared mean wind velocity offshore [m2/s2]
# predicted_linear_with_wind -> fitted sea surface height based on linear model with wind and 0 tide [mm relative to NAP(2005)]
t,year,height,interpolated,flags,station,alpha,u,v,speed,direction,u2,v2,surge_mm,height - surge,height - surge anomaly,predicted_linear_with_wind,index
1890-01-01,1890.0,-252.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-280.6008590308928,-252.0,-235.71680309758258,
1891-01-01,1891.0,-280.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-308.6008590308928,-280.0,-231.4392048670102,
1892-01-01,1892.0,-279.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-307.6008590308928,-279.0,-228.69000013451566,
1893-01-01,1893.0,-253.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-281.6008590308928,-253.0,-227.54398230814257,
1894-01-01,1894.0,-204.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-232.6008590308928,-204.0,-227.89498457925342,
1895-01-01,1895.0,-220.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-248.6008590308928,-220.0,-229.46786353381194,
1896-01-01,1896.0,-240.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-268.6008590308928,-240.0,-231.84955605013587,
1897-01-01,1897.0,-261.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-289.6008590308928,-261.0,-234.53570392620486,
1898-01-01,1898.0,-229.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-257.6008590308928,-229.0,-236.9875834673295,
1899-01-01,1899.0,-221.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-249.6008590308928,-221.0,-238.6929140894093,
1900-01-01,1900.0,-275.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-303.6008590308928,-275.0,-239.22368214792354,
1901-01-01,1901.0,-308.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-336.6008590308928,-308.0,-238.2844531101172,
1902-01-01,1902.0,-323.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-351.6008590308928,-323.0,-235.74571881904015,
1903-01-01,1903.0,-178.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-206.6008590308928,-178.0,-231.65851576672162,
1904-01-01,1904.0,-191.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-219.6008590308928,-191.0,-226.2486643343856,
1905-01-01,1905.0,-220.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-248.6008590308928,-220.0,-219.8912792472445,
1906-01-01,1906.0,-212.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-240.6008590308928,-212.0,-213.06842838415233,
1907-01-01,1907.0,-202.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-230.6008590308928,-202.0,-206.31471921703948,
1908-01-01,1908.0,-204.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-232.6008590308928,-204.0,-200.15695482756973,
1909-01-01,1909.0,-178.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-206.6008590308928,-178.0,-195.05467084675558,
1910-01-01,1910.0,-171.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-199.6008590308928,-171.0,-191.34826522882122,
1911-01-01,1911.0,-209.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-237.6008590308928,-209.0,-189.22057572709204,
1912-01-01,1912.0,-154.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-182.6008590308928,-154.0,-188.67624202617452,
1913-01-01,1913.0,-160.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-188.6008590308928,-160.0,-189.54118203612495,
1914-01-01,1914.0,-184.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-212.6008590308928,-184.0,-191.48224146206346,
1915-01-01,1915.0,-213.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-241.6008590308928,-213.0,-194.04479869800116,
1916-01-01,1916.0,-168.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-196.6008590308928,-168.0,-196.7040803808868,
1917-01-01,1917.0,-182.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-210.6008590308928,-182.0,-198.92439534587592,
1918-01-01,1918.0,-221.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-249.6008590308928,-221.0,-200.21960093184697,
1919-01-01,1919.0,-248.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-276.6008590308928,-248.0,-200.2079764842713,
1920-01-01,1920.0,-271.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-299.6008590308928,-271.0,-198.6553101918703,
1921-01-01,1921.0,-203.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-231.6008590308928,-203.0,-195.50133581707817,
1922-01-01,1922.0,-192.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-220.6008590308928,-192.0,-190.8665352662016,
1923-01-01,1923.0,-171.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-199.6008590308928,-171.0,-185.0385391570717,
1924-01-01,1924.0,-189.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-217.6008590308928,-189.0,-178.43966042430998,
1925-01-01,1925.0,-152.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-180.6008590308928,-152.0,-171.5792256165308,
1926-01-01,1926.0,-167.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-195.6008590308928,-167.0,-164.9960845050175,
1927-01-01,1927.0,-155.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-183.6008590308928,-155.0,-159.1977872495305,
1928-01-01,1928.0,-152.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-180.6008590308928,-152.0,-154.6032945174228,
1929-01-01,1929.0,-203.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-231.6008590308928,-203.0,-151.49568716904525,
1930-01-01,1930.0,-133.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-161.6008590308928,-133.0,-149.99021341829192,
1931-01-01,1931.0,-133.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-161.6008590308928,-133.0,-150.02128015489745,
1932-01-01,1932.0,-152.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-180.6008590308928,-152.0,-151.34985678699678,
1933-01-01,1933.0,-166.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-194.6008590308928,-166.0,-153.5904558929331,
1934-01-01,1934.0,-162.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-190.6008590308928,-162.0,-156.25464523291689,
1935-01-01,1935.0,-134.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-162.6008590308928,-134.0,-158.80617968879457,
1936-01-01,1936.0,-111.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-139.6008590308928,-111.0,-160.7215300972151,
1937-01-01,1937.0,-111.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-139.6008590308928,-111.0,-161.54897676547426,
1938-01-01,1938.0,-136.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-164.6008590308928,-136.0,-160.95959747120398,
1939-01-01,1939.0,-134.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-162.6008590308928,-134.0,-158.78439465970868,
1940-01-01,1940.0,-135.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-163.6008590308928,-135.0,-155.03337109509468,
1941-01-01,1941.0,-161.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-189.6008590308928,-161.0,-149.89440079518536,
1942-01-01,1942.0,-149.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-177.6008590308928,-149.0,-143.71202269379205,
1943-01-01,1943.0,-116.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-144.6008590308928,-116.0,-136.9485507022551,
1944-01-01,1944.0,-128.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-156.6008590308928,-128.0,-130.13188988405727,
1945-01-01,1945.0,-110.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-138.6008590308928,-110.0,-123.7959490079018,
1946-01-01,1946.0,-104.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-132.6008590308928,-104.0,-118.42037543071106,
1947-01-01,1947.0,-136.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,28.600859030892803,-164.6008590308928,-136.0,-114.37641475422183,
1948-01-01,1948.0,-119.0,N,0.0,20.0,118.0,1.6908302,1.6606774,2.3699696,0.7764016,4.387522,5.4108086,28.600859030892803,-147.6008590308928,-119.0,-111.88500636314421,
1949-01-01,1949.0,-106.0,N,0.0,20.0,118.0,2.3029177,0.56715775,2.371729,0.24147245,8.470212,1.892796,28.600859030892803,-134.6008590308928,-106.0,-110.99184482394293,
1950-01-01,1950.0,-84.0,N,0.0,20.0,118.0,1.9535795,1.1301304,2.2569156,0.5244548,5.701431,2.4221733,28.600859030892803,-112.6008590308928,-84.0,-111.56222209654895,
1951-01-01,1951.0,-82.0,N,0.0,20.0,118.0,1.2349147,1.3340315,1.8178707,0.8239617,3.2752788,4.516599,28.600859030892803,-110.6008590308928,-82.0,-113.29623274594553,
1952-01-01,1952.0,-54.0,N,0.0,20.0,118.0,1.8547252,-0.19691782,1.8651494,6.177411,5.917683,-0.6884091,28.600859030892803,-82.6008590308928,-54.0,-115.76262586067952,
1953-01-01,1953.0,-104.0,N,0.0,20.0,118.0,1.7142906,0.26263824,1.7342926,0.15202314,5.0347652,1.0267215,28.600859030892803,-132.6008590308928,-104.0,-118.44748263255114,
1954-01-01,1954.0,-85.0,N,0.0,20.0,118.0,2.234173,1.1717563,2.5228045,0.48303127,10.093402,3.14278,28.600859030892803,-113.6008590308928,-85.0,-120.81222510065577,
1955-01-01,1955.0,-86.0,N,0.0,20.0,118.0,1.3086976,-0.47786716,1.3932145,5.9330807,4.944992,-1.8953387,28.600859030892803,-114.6008590308928,-86.0,-122.35440830489553,
1956-01-01,1956.0,-148.0,N,0.0,20.0,118.0,1.4128402,0.01031522,1.4128779,0.007300922,3.6171987,0.18946528,28.600859030892803,-176.6008590308928,-148.0,-122.66443391587637,
1957-01-01,1957.0,-112.0,N,0.0,20.0,118.0,1.501584,0.4303595,1.5620384,0.27912173,4.207589,0.55456275,28.600859030892803,-140.6008590308928,-112.0,-121.47178377271727,
1958-01-01,1958.0,-85.0,N,0.0,20.0,118.0,1.4983262,0.41081885,1.553626,0.26760852,4.355206,0.36970612,28.600859030892803,-113.6008590308928,-85.0,-118.6755547039261,
1959-01-01,1959.0,-98.0,N,0.0,20.0,118.0,0.37447605,0.45224735,0.5871627,0.8791939,1.0946395,2.77509,28.600859030892803,-126.6008590308928,-98.0,-114.35584800401486,
1960-01-01,1960.0,-83.0,N,0.0,20.0,118.0,0.6261789,0.3190679,0.7027833,0.4712564,0.7090475,1.934436,28.600859030892803,-111.6008590308928,-83.0,-108.76472797516696,
1961-01-01,1961.0,-41.0,N,0.0,20.0,118.0,1.7720531,0.46134415,1.8311228,0.25469065,5.7542934,1.3151058,28.600859030892803,-69.6008590308928,-41.0,-102.29777009135542,
1962-01-01,1962.0,-70.0,N,0.0,20.0,118.0,1.9083265,-0.2828922,1.9291806,6.1360164,5.877581,0.13498433,28.600859030892803,-98.6008590308928,-70.0,-95.44941029466612,
1963-01-01,1963.0,-143.0,N,0.0,20.0,118.0,0.37059927,0.48403907,0.6096209,0.917361,0.2810497,1.9679369,28.600859030892803,-171.6008590308928,-143.0,-88.75713538578007,
1964-01-01,1964.0,-115.0,N,0.0,20.0,118.0,0.9981673,-0.121842094,1.0055761,6.1617208,0.65730476,-0.2056845,28.600859030892803,-143.6008590308928,-115.0,-82.74081403550848,
1965-01-01,1965.0,-75.0,N,0.0,20.0,118.0,1.7250146,-0.23993878,1.7416216,6.1449785,5.784757,-1.8158885,28.600859030892803,-103.6008590308928,-75.0,-77.84401644817304,
1966-01-01,1966.0,-42.0,N,0.0,20.0,118.0,1.6971173,0.20143819,1.7090304,0.118141584,7.028076,0.6606671,28.600859030892803,-70.6008590308928,-42.0,-74.38394623793266,
1967-01-01,1967.0,-47.0,N,0.0,20.0,118.0,3.032625,1.1526567,3.2442923,0.36322168,12.765246,3.800848,28.600859030892803,-75.6008590308928,-47.0,-72.51563597296409,
1968-01-01,1968.0,-78.0,N,0.0,20.0,118.0,0.92377925,0.11379398,0.9307616,0.122565635,3.7755845,0.19227672,28.600859030892803,-106.6008590308928,-78.0,-72.21444782649482,
1969-01-01,1969.0,-73.0,N,0.0,20.0,118.0,0.7452643,-0.09891675,0.75180006,6.15123,1.925209,0.5998935,28.600859030892803,-101.6008590308928,-73.0,-73.2788545791018,
1970-01-01,1970.0,-58.0,N,0.0,20.0,118.0,2.0613587,0.28401086,2.080832,0.13691646,8.131738,1.78897,28.600859030892803,-86.6008590308928,-58.0,-75.35318706578376,
1971-01-01,1971.0,-115.0,N,0.0,20.0,118.0,1.0549712,-0.074424505,1.0575932,6.2127557,2.8745146,1.1014508,28.600859030892803,-143.6008590308928,-115.0,-77.96778044269995,
1972-01-01,1972.0,-131.0,N,0.0,20.0,118.0,0.5809657,0.75428224,0.9520834,0.91447747,2.5584815,3.7007036,28.600859030892803,-159.6008590308928,-131.0,-80.59198775133059,
1973-01-01,1973.0,-79.0,N,0.0,20.0,118.0,2.2874253,-0.57605195,2.3588452,6.0364814,9.520682,-0.97213364,28.600859030892803,-107.6008590308928,-79.0,-82.69407685764736,
1974-01-01,1974.0,-62.0,N,0.0,20.0,118.0,2.1156101,0.58636284,2.195365,0.27037337,11.503461,2.554668,28.600859030892803,-90.6008590308928,-62.0,-83.80124988080412,
1975-01-01,1975.0,-99.0,N,0.0,20.0,118.0,1.162257,-0.14758463,1.1715897,6.1568804,4.674917,0.19217925,28.600859030892803,-127.6008590308928,-99.0,-83.553010399816,
1976-01-01,1976.0,-115.0,N,0.0,20.0,118.0,0.7090325,-0.120357074,0.7191751,6.11504,3.3632562,-0.70991033,28.600859030892803,-143.6008590308928,-115.0,-81.74185459830686,
1977-01-01,1977.0,-78.0,N,0.0,20.0,118.0,1.8557261,0.69389015,1.9812125,0.3578221,7.2231917,2.5798526,28.600859030892803,-106.6008590308928,-78.0,-78.33669332180658,
1978-01-01,1978.0,-95.0,N,0.0,20.0,118.0,1.814568,0.4161997,1.8616873,0.2254659,8.551636,1.0163754,28.600859030892803,-123.6008590308928,-95.0,-73.4863612756542,
1979-01-01,1979.0,-69.0,N,0.0,20.0,118.0,1.7039541,0.9896787,1.9705135,0.5261919,5.7002463,2.3869617,30.6236815166799,-99.6236815166799,-71.02282248578709,-67.50281726171096,
1980-01-01,1980.0,-53.0,N,0.0,20.0,118.0,1.7931527,0.23217992,1.8081218,0.12876499,6.4064636,-0.8189574,25.940741068820902,-78.9407410688209,-50.3398820379281,-60.82593173234728,
1981-01-01,1981.0,-18.0,N,0.0,20.0,118.0,2.1854026,0.15059848,2.1905854,0.06880232,9.316558,0.50175446,52.4287291139058,-70.4287291139058,-41.827870083012996,-53.97383627741252,
1982-01-01,1982.0,-49.0,N,0.0,20.0,118.0,1.7347169,1.1160479,2.062718,0.57169336,5.4549103,3.2701206,20.3574926107611,-69.3574926107611,-40.75663357986829,-47.48443936116468,
1983-01-01,1983.0,-22.0,N,0.0,20.0,118.0,2.2307808,0.7313176,2.3475964,0.3167897,12.008881,2.519624,51.6351905689664,-73.63519056896641,-45.0343315380736,-41.854709738399364,
1984-01-01,1984.0,-61.0,N,0.0,20.0,118.0,1.5967559,0.5689509,1.6950912,0.34229112,6.145271,3.6726425,21.7844988676473,-82.7844988676473,-54.183639836754494,-37.48458095291574,
1985-01-01,1985.0,-54.0,N,0.0,20.0,118.0,1.780538,0.8918338,1.9914023,0.46435043,6.0918846,2.5837,21.6022804487904,-75.6022804487904,-47.001421417897596,-34.63180871536358,
1986-01-01,1986.0,-71.0,N,0.0,20.0,118.0,1.8892741,0.9042041,2.0945027,0.44638044,5.628788,3.2792351,25.9892495004587,-96.9892495004587,-68.3883904695659,-33.38287664787479,
1987-01-01,1987.0,-72.0,N,0.0,20.0,118.0,1.3464832,0.36130008,1.3941144,0.26215342,3.224531,1.6494709,7.072169030059601,-79.0721690300596,-50.4713099991668,-33.64323441853139,
1988-01-01,1988.0,-10.0,N,0.0,20.0,118.0,2.7062855,0.6165915,2.775638,0.22401294,12.714699,2.842232,50.8949698109301,-60.8949698109301,-32.2941107800373,-35.147970139253566,
1989-01-01,1989.0,-43.0,N,0.0,20.0,118.0,1.9510013,0.70723176,2.0752308,0.34776416,7.295707,2.775037,30.5096555545875,-73.5096555545875,-44.9087965236947,-37.491712376903536,
1990-01-01,1990.0,-27.0,N,0.0,20.0,118.0,2.966011,1.1080108,3.1662138,0.35751578,12.639977,7.6519017,62.061022967419,-89.061022967419,-60.4601639365262,-40.17438657887548,
1991-01-01,1991.0,-102.0,N,0.0,20.0,118.0,1.5867535,0.4704064,1.6550133,0.28820446,4.0877404,0.39182273,6.8674770815374,-108.8674770815374,-80.2666180506446,-42.65766114251558,
1992-01-01,1992.0,-63.0,N,0.0,20.0,118.0,2.1532123,0.67857885,2.2576077,0.30529472,8.080558,1.6115795,27.029115250245002,-90.029115250245,-61.4282562193522,-44.425711760870136,
1993-01-01,1993.0,-57.0,N,0.0,20.0,118.0,1.5221761,0.2831733,1.5482917,0.18392932,7.881514,1.9583648,22.5030373161569,-79.5030373161569,-50.9021782852641,-45.04344525048709,
1994-01-01,1994.0,-26.0,N,0.0,20.0,118.0,2.217946,1.1045022,2.477743,0.46203372,10.574744,3.7801545,47.3835748709636,-73.3835748709636,-44.78271584007079,-43.50347906019447,
1995-01-01,1995.0,-16.0,N,0.0,20.0,118.0,1.9460641,0.21723664,1.9581516,0.11116849,7.5945697,0.72313374,35.9754582930815,-51.9754582930815,-23.3745992621887,-40.36699185301811,
1996-01-01,1996.0,-101.0,N,0.0,20.0,118.0,0.20035468,0.11940262,0.2332359,0.53744084,-0.99027103,0.88245386,-19.709723369731098,-81.2902766302689,-52.6894175993761,-35.67323832581166,
1997-01-01,1997.0,-67.0,N,0.0,20.0,118.0,1.1074536,0.86285716,1.4039145,0.661889,4.6699576,4.208534,-1.200622995065,-65.799377004935,-37.1985179740422,-29.637250091786136,
1998-01-01,1998.0,1.0,N,0.0,20.0,118.0,2.72824,1.3373433,3.0383847,0.45576513,9.973238,3.038884,57.2828184251915,-56.2828184251915,-27.681959394298698,-22.62556392082214,
1999-01-01,1999.0,-4.0,N,0.0,20.0,118.0,2.2959769,1.0795338,2.5371053,0.43951237,10.110547,3.0341625,52.9040064270391,-56.9040064270391,-28.303147396146297,-15.114848788477218,
2000-01-01,2000.0,-10.0,N,0.0,20.0,118.0,2.3491423,1.8163733,2.9694583,0.65818894,9.257247,9.211353,42.8633285187632,-52.8633285187632,-24.262469487870394,-7.638101718296804,
2001-01-01,2001.0,9.0,N,0.0,20.0,118.0,1.8486565,0.38035336,1.887379,0.20291424,6.036207,2.3643658,42.116211369404,-33.116211369404,-4.515352338511196,-0.7244855783288279,
2002-01-01,2002.0,-8.0,N,0.0,20.0,118.0,1.3034383,1.4936231,1.9823878,0.8532882,5.41819,5.158049,16.1267042517253,-24.1267042517253,4.4741547791675025,5.160400340876694,
2003-01-01,2003.0,-18.0,N,0.0,20.0,118.0,1.0294569,0.7062414,1.2484224,0.6012905,2.4190142,1.9189583,2.5211456869665,-20.5211456869665,8.079713343926304,9.667074989846027,
2004-01-01,2004.0,14.0,N,0.0,20.0,118.0,2.5099623,0.8235235,2.6416097,0.31703493,8.325006,2.383694,37.1284813039981,-23.1284813039981,5.4723777268947025,12.601623341471084,
2005-01-01,2005.0,27.0,N,0.0,20.0,118.0,2.0045712,0.21600209,2.0161753,0.1073406,7.103912,0.6315093,27.5472232915639,-0.547223291563899,28.053635739328904,13.947584609525444,
2006-01-01,2006.0,1.0,N,0.0,20.0,118.0,1.7412343,1.2011398,2.115333,0.60386163,6.1336884,4.532461,26.9715396559809,-25.9715396559809,2.6293193749119013,13.867810264988504,
2007-01-01,2007.0,46.0,N,0.0,20.0,118.0,2.3908284,0.34595513,2.4157288,0.14370352,10.287087,1.2027072,52.4032329464305,-6.403232946430499,22.197626084462303,12.68608212601186,
2008-01-01,2008.0,19.0,N,0.0,20.0,118.0,2.1866772,1.5531667,2.6821418,0.61759615,8.021732,5.390208,40.8114008643649,-21.8114008643649,6.789458166527904,10.85056538529499,
2009-01-01,2009.0,1.0,N,0.0,20.0,118.0,1.6802953,1.1287364,2.024213,0.59151274,5.088303,5.315205,25.3420192856749,-24.3420192856749,4.258839745217902,8.883221825680735,
2010-01-01,2010.0,3.0,N,0.0,20.0,118.0,0.8425271,-0.3955059,0.93073994,5.844293,1.7123364,-1.4173802,23.5380645445866,-20.5380645445866,8.062794486306203,7.3208932228692545,
2011-01-01,2011.0,7.0,N,0.0,20.0,118.0,2.143113,1.4697872,2.5986934,0.60114485,9.094102,4.2256026,30.2850277073783,-23.2850277073783,5.315831323514502,6.65470516434707,
2012-01-01,2012.0,0.0,N,0.0,20.0,118.0,2.1913896,1.2847629,2.540237,0.5302685,6.8177757,3.2491236,27.1577430752874,-27.1577430752874,1.4431159556054034,7.274631097165885,
2013-01-01,2013.0,-14.0,N,0.0,20.0,118.0,1.0371405,0.346735,1.0935655,0.32263672,2.228657,3.173827,11.7551423889929,-25.7551423889929,2.845716641899905,9.425473954783037,
2014-01-01,2014.0,24.0,N,0.0,20.0,118.0,1.5648203,1.8632332,2.4331667,0.8722295,5.123015,11.433273,26.8384678952702,-2.838467895270199,25.762391135622604,13.179233950415236,
2015-01-01,2015.0,27.0,N,0.0,20.0,118.0,2.7150013,1.360416,3.0367687,0.4645063,12.157926,6.55892,32.8939822885169,-5.893982288516902,22.7068767423759,18.42698153075658,
2016-01-01,2016.0,30.0,N,0.0,20.0,118.0,1.7510552,0.9182653,1.9772217,0.48298186,4.917603,2.5206838,11.9763046116288,18.023695388371202,46.624554419264,24.891152832917328,
2017-01-01,2017.0,46.0,N,0.0,20.0,118.0,2.8075507,1.0631806,3.0021148,0.36199844,11.298989,2.0506012,41.4609586003504,4.539041399649598,33.1399004305424,32.15687979108812,
2018-01-01,2018.0,1.0,N,0.0,20.0,118.0,1.0403268,0.7537992,1.2847152,0.62703234,4.2967873,2.208767,-0.7835232027589,1.7835232027589,30.384382233651703,39.7188184974729,
2019-01-01,2019.0,51.0,N,0.0,20.0,118.0,2.1769128,1.3445364,2.5586574,0.55328524,7.9628825,4.2121882,34.404990434876204,16.595009565123796,45.195868596016595,47.0381900518018,
2020-01-01,2020.0,58.0,N,0.0,20.0,118.0,2.2073004,1.752432,2.8183672,0.671026,9.83999,6.934233,29.4327875014007,28.5672124985993,57.1680715294921,53.60359539593576,
2021-01-01,2021.0,46.0,N,0.0,20.0,118.0,1.6460408,0.1924117,1.6572485,0.11636555,4.8222713,0.25504875,17.1108829495433,28.8891170504567,57.4899760813495,58.98873964034263,
1890-01-01,1890.0,-218.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,36.14309017320807,-254.14309017320807,-218.0,-183.83473545120304,
1891-01-01,1891.0,-213.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,36.14309017320807,-249.14309017320807,-213.0,-180.9420444532935,
1892-01-01,1892.0,-182.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,36.14309017320807,-218.14309017320807,-182.0,-179.14756731501598,
1893-01-01,1893.0,-190.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,36.14309017320807,-226.14309017320807,-190.0,-178.39773469825465,
1894-01-01,1894.0,-201.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,36.14309017320807,-237.14309017320807,-201.0,-178.52106269220948,
