# Sea surface height for the Netherlands  for the 6 main tide gauges. 
# Cite https://doi.org/10.2112/JCOASTRES-D-11-00169.1 (method) https://doi.org/10.5281/zenodo.1065964 (data)
# Lineage: https://doi.org/10.5281/zenodo.1065964 (notebooks/dutch-sea-level-monitor.ipynb)
# year -> year over which sea-level is averaged
# date -> first day of the year over which the sea level is averaged
# height -> mean sea surface height over main tide gauges, based on PSMSL RLR [mm relative to NAP(2005)]
# u2/v2 -> signed squared mean wind velocity offshore [m2/s2]
# predicted_linear_with_wind -> fitted sea surface height based on linear model with wind and 0 tide [mm relative to NAP(2005)]
t,year,height,interpolated,flags,station,alpha,u,v,speed,direction,u2,v2,surge,height-surge,predicted_linear_with_wind,index
1890-01-01,1890.0,-252.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-223.42774182813807,-207.6200739477439,
1891-01-01,1891.0,-280.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-251.42774182813807,-203.14952487772376,
1892-01-01,1892.0,-279.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-250.42774182813807,-200.2594421101182,
1893-01-01,1893.0,-253.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-224.42774182813807,-199.0381294272954,
1894-01-01,1894.0,-204.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-175.42774182813807,-199.38552767341616,
1895-01-01,1895.0,-220.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-191.42774182813807,-201.0245089625216,
1896-01-01,1896.0,-240.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-211.42774182813807,-203.53215757416675,
1897-01-01,1897.0,-261.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-232.42774182813807,-206.38750669585355,
1898-01-01,1898.0,-229.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-200.42774182813807,-209.0303427127323,
1899-01-01,1899.0,-221.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-192.42774182813807,-210.92443949222823,
1900-01-01,1900.0,-275.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-246.42774182813807,-211.61808507420423,
1901-01-01,1901.0,-308.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-279.4277418281381,-210.79506879783463,
1902-01-01,1902.0,-323.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-294.4277418281381,-208.31037367751,
1903-01-01,1903.0,-178.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-149.42774182813807,-204.20654523983228,
1904-01-01,1904.0,-191.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-162.42774182813807,-198.708889184172,
1905-01-01,1905.0,-220.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-191.42774182813807,-192.20003993233573,
1906-01-01,1906.0,-212.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-183.42774182813807,-185.1767706501452,
1907-01-01,1907.0,-202.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-173.42774182813807,-178.193919823069,
1908-01-01,1908.0,-204.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-175.42774182813807,-171.80176369098396,
1909-01-01,1909.0,-178.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-149.42774182813807,-166.48390364781505,
1910-01-01,1910.0,-171.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-142.42774182813807,-162.602679584984,
1911-01-01,1911.0,-209.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-180.42774182813807,-160.35827066436747,
1912-01-01,1912.0,-154.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-125.42774182813808,-159.7661000336366,
1913-01-01,1913.0,-160.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-131.42774182813807,-160.65509393370476,
1914-01-01,1914.0,-184.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-155.42774182813807,-162.6869917020681,
1915-01-01,1915.0,-213.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-184.42774182813807,-165.3945270494536,
1916-01-01,1916.0,-168.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-139.42774182813807,-168.234170886393,
1917-01-01,1917.0,-182.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-153.42774182813807,-170.64748233689818,
1918-01-01,1918.0,-221.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-192.42774182813807,-172.1241429246419,
1919-01-01,1919.0,-248.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-219.42774182813807,-172.25955892842836,
1920-01-01,1920.0,-271.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-242.42774182813807,-170.8005300233078,
1921-01-01,1921.0,-203.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-174.42774182813807,-167.6738293453786,
1922-01-01,1922.0,-192.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-163.42774182813807,-162.99446899664363,
1923-01-01,1923.0,-171.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-142.42774182813807,-157.05271801851066,
1924-01-01,1924.0,-189.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-160.42774182813807,-150.2813381841827,
1925-01-01,1925.0,-152.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-123.42774182813808,-143.20673587998223,
1926-01-01,1926.0,-167.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-138.42774182813807,-136.38954382207572,
1927-01-01,1927.0,-155.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-126.42774182813808,-130.3613394656572,
1928-01-01,1928.0,-152.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-123.42774182813808,-125.56464303567829,
1929-01-01,1929.0,-203.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-174.42774182813807,-122.30296791992033,
1930-01-01,1930.0,-133.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-104.42774182813808,-120.70656150170169,
1931-01-01,1931.0,-133.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-104.42774182813808,-120.71770344629842,
1932-01-01,1932.0,-152.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-123.42774182813808,-122.09722090153583,
1933-01-01,1933.0,-166.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-137.42774182813807,-124.4514852072726,
1934-01-01,1934.0,-162.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-133.42774182813807,-127.27684285186581,
1935-01-01,1935.0,-134.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-105.42774182813808,-130.0164655176964,
1936-01-01,1936.0,-111.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-82.42774182813808,-132.12320224932614,
1937-01-01,1937.0,-111.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-82.42774182813808,-133.1213392864124,
1938-01-01,1938.0,-136.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-107.42774182813808,-132.66029640118498,
1939-01-01,1939.0,-134.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-105.42774182813808,-130.55419874982496,
1940-01-01,1940.0,-135.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-106.42774182813808,-126.80285755281116,
1941-01-01,1941.0,-161.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-132.42774182813807,-121.5917914034667,
1942-01-01,1942.0,-149.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-120.42774182813808,-115.27128579949732,
1943-01-01,1943.0,-116.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-87.42774182813808,-108.31685455935957,
1944-01-01,1944.0,-128.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-99.42774182813808,-101.27556605328596,
1945-01-01,1945.0,-110.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-81.42774182813808,-94.70429269220064,
1946-01-01,1946.0,-104.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-75.42774182813808,-89.10685378251738,
1947-01-01,1947.0,-136.0,N,0.0,20.0,118.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.02860085903089281,-107.42774182813808,-84.8771467664778,
1948-01-01,1948.0,-119.0,N,0.0,20.0,118.0,1.6908302,1.6606774,2.3699696,0.7764016,4.387522,5.4108086,0.02860085903089281,-90.42774182813808,-82.25468592682414,
1949-01-01,1949.0,-106.0,N,0.0,20.0,118.0,2.3029177,0.56715775,2.371729,0.24147245,8.470212,1.892796,0.02860085903089281,-77.42774182813808,-81.29756713823416,
1950-01-01,1950.0,-84.0,N,0.0,20.0,118.0,1.9535795,1.1301304,2.2569156,0.5244548,5.701431,2.4221733,0.02860085903089281,-55.42774182813808,-81.87591027754189,
1951-01-01,1951.0,-82.0,N,0.0,20.0,118.0,1.2349147,1.3340315,1.8178707,0.8239617,3.2752788,4.516599,0.02860085903089281,-53.42774182813808,-83.68651948271344,
1952-01-01,1952.0,-54.0,N,0.0,20.0,118.0,1.8547252,-0.19691782,1.8651494,6.177411,5.917683,-0.6884091,0.02860085903089281,-25.42774182813808,-86.28710647932326,
1953-01-01,1953.0,-104.0,N,0.0,20.0,118.0,1.7142906,0.26263824,1.7342926,0.15202314,5.0347652,1.0267215,0.02860085903089281,-75.42774182813808,-89.14621400599493,
1954-01-01,1954.0,-85.0,N,0.0,20.0,118.0,2.234173,1.1717563,2.5228045,0.48303127,10.093402,3.14278,0.02860085903089281,-56.42774182813808,-91.70320421675652,
1955-01-01,1955.0,-86.0,N,0.0,20.0,118.0,1.3086976,-0.47786716,1.3932145,5.9330807,4.944992,-1.8953387,0.02860085903089281,-57.42774182813808,-93.43154085088571,
1956-01-01,1956.0,-148.0,N,0.0,20.0,118.0,1.4128402,0.01031522,1.4128779,0.007300922,3.6171987,0.18946528,0.02860085903089281,-119.42774182813808,-93.89822217579798,
1957-01-01,1957.0,-112.0,N,0.0,20.0,118.0,1.501584,0.4303595,1.5620384,0.27912173,4.207589,0.55456275,0.02860085903089281,-83.42774182813808,-92.81265619121187,
1958-01-01,1958.0,-85.0,N,0.0,20.0,118.0,1.4983262,0.41081885,1.553626,0.26760852,4.355206,0.36970612,0.02860085903089281,-56.42774182813808,-90.05946129084094,
1959-01-01,1959.0,-98.0,N,0.0,20.0,118.0,0.37447605,0.45224735,0.5871627,0.8791939,1.0946395,2.77509,0.02860085903089281,-69.42774182813808,-85.71148999680356,
1960-01-01,1960.0,-83.0,N,0.0,20.0,118.0,0.6261789,0.3190679,0.7027833,0.4712564,0.7090475,1.934436,0.02860085903089281,-54.42774182813808,-80.02160570871055,
1961-01-01,1961.0,-41.0,N,0.0,20.0,118.0,1.7720531,0.46134415,1.8311228,0.25469065,5.7542934,1.3151058,0.02860085903089281,-12.427741828138078,-73.39414066941502,
1962-01-01,1962.0,-70.0,N,0.0,20.0,118.0,1.9083265,-0.2828922,1.9291806,6.1360164,5.877581,0.13498433,0.02860085903089281,-41.42774182813808,-66.33925683834617,
1963-01-01,1963.0,-143.0,N,0.0,20.0,118.0,0.37059927,0.48403907,0.6096209,0.917361,0.2810497,1.9679369,0.02860085903089281,-114.42774182813808,-59.41536120293181,
1964-01-01,1964.0,-115.0,N,0.0,20.0,118.0,0.9981673,-0.121842094,1.0055761,6.1617208,0.65730476,-0.2056845,0.02860085903089281,-86.42774182813808,-53.166075417599735,
1965-01-01,1965.0,-75.0,N,0.0,20.0,118.0,1.7250146,-0.23993878,1.7416216,6.1449785,5.784757,-1.8158885,0.02860085903089281,-46.42774182813808,-48.058874341803396,
1966-01-01,1966.0,-42.0,N,0.0,20.0,118.0,1.6971173,0.20143819,1.7090304,0.118141584,7.028076,0.6606671,0.02860085903089281,-13.427741828138078,-44.4323196710249,
1967-01-01,1967.0,-47.0,N,0.0,20.0,118.0,3.032625,1.1526567,3.2442923,0.36322168,12.765246,3.800848,0.02860085903089281,-18.42774182813808,-42.457844680936596,
1968-01-01,1968.0,-78.0,N,0.0,20.0,118.0,0.92377925,0.11379398,0.9307616,0.122565635,3.7755845,0.19227672,0.02860085903089281,-49.42774182813808,-42.120403643514926,
1969-01-01,1969.0,-73.0,N,0.0,20.0,118.0,0.7452643,-0.09891675,0.75180006,6.15123,1.925209,0.5998935,0.02860085903089281,-44.42774182813808,-43.22017011823337,
1970-01-01,1970.0,-58.0,N,0.0,20.0,118.0,2.0613587,0.28401086,2.080832,0.13691646,8.131738,1.78897,0.02860085903089281,-29.42774182813808,-45.395092423191976,
1971-01-01,1971.0,-115.0,N,0.0,20.0,118.0,1.0549712,-0.074424505,1.0575932,6.2127557,2.8745146,1.1014508,0.02860085903089281,-86.42774182813808,-48.161760330420385,
1972-01-01,1972.0,-131.0,N,0.0,20.0,118.0,0.5809657,0.75428224,0.9520834,0.91447747,2.5584815,3.7007036,0.02860085903089281,-102.42774182813808,-50.969970144512956,
1973-01-01,1973.0,-79.0,N,0.0,20.0,118.0,2.2874253,-0.57605195,2.3588452,6.0364814,9.520682,-0.97213364,0.02860085903089281,-50.42774182813808,-53.26482911450927,
1974-01-01,1974.0,-62.0,N,0.0,20.0,118.0,2.1156101,0.58636284,2.195365,0.27037337,11.503461,2.554668,0.02860085903089281,-33.42774182813808,-54.54938912436721,
1975-01-01,1975.0,-99.0,N,0.0,20.0,118.0,1.162257,-0.14758463,1.1715897,6.1568804,4.674917,0.19217925,0.02860085903089281,-70.42774182813808,-54.44073986489113,
1976-01-01,1976.0,-115.0,N,0.0,20.0,118.0,0.7090325,-0.120357074,0.7191751,6.11504,3.3632562,-0.70991033,0.02860085903089281,-86.42774182813808,-52.713229953026776,
1977-01-01,1977.0,-78.0,N,0.0,20.0,118.0,1.8557261,0.69389015,1.9812125,0.3578221,7.2231917,2.5798526,0.02860085903089281,-49.42774182813808,-49.32393740134667,
1978-01-01,1978.0,-95.0,N,0.0,20.0,118.0,1.814568,0.4161997,1.8616873,0.2254659,8.551636,1.0163754,0.02860085903089281,-66.42774182813808,-44.41751445062428,
1979-01-01,1979.0,-69.0,N,0.0,20.0,118.0,1.7039541,0.9896787,1.9705135,0.5261919,5.7002463,2.3869617,0.0306236815166799,-40.429764650623866,-38.30985990352529,
1980-01-01,1980.0,-53.0,N,0.0,20.0,118.0,1.7931527,0.23217992,1.8081218,0.12876499,6.4064636,-0.8189574,0.0259407410688209,-24.42508171017601,-31.45246194978823,
1981-01-01,1981.0,-18.0,N,0.0,20.0,118.0,2.1854026,0.15059848,2.1905854,0.06880232,9.316558,0.50175446,0.0524287291139058,10.548430301778907,-24.381436297504166,
1982-01-01,1982.0,-49.0,N,0.0,20.0,118.0,1.7347169,1.1160479,2.062718,0.57169336,5.4549103,3.2701206,0.0203574926107611,-20.419498461717946,-17.657011947150995,
1983-01-01,1983.0,-22.0,N,0.0,20.0,118.0,2.2307808,0.7313176,2.3475964,0.3167897,12.008881,2.519624,0.0516351905689664,6.549223840323847,-11.800295170309731,
1984-01-01,1984.0,-61.0,N,0.0,20.0,118.0,1.5967559,0.5689509,1.6950912,0.34229112,6.145271,3.6726425,0.0217844988676473,-32.42092546797483,-7.234449478475924,
1985-01-01,1985.0,-54.0,N,0.0,20.0,118.0,1.780538,0.8918338,1.9914023,0.46435043,6.0918846,2.5837,0.0216022804487904,-25.420743249555976,-4.236930911135381,
1986-01-01,1986.0,-71.0,N,0.0,20.0,118.0,1.8892741,0.9042041,2.0945027,0.44638044,5.628788,3.2792351,0.0259892495004587,-42.42513021860765,-2.9081700997000675,
1987-01-01,1987.0,-72.0,N,0.0,20.0,118.0,1.3464832,0.36130008,1.3941144,0.26215342,3.224531,1.6494709,0.0070721690300596,-43.40621313813725,-3.1602361290002405,
1988-01-01,1988.0,-10.0,N,0.0,20.0,118.0,2.7062855,0.6165915,2.775638,0.22401294,12.714699,2.842232,0.0508949698109301,18.549964061081884,-4.726761766464736,
1989-01-01,1989.0,-43.0,N,0.0,20.0,118.0,1.9510013,0.70723176,2.0752308,0.34776416,7.295707,2.775037,0.0305096555545875,-14.429650624661775,-7.193009745683279,
1990-01-01,1990.0,-27.0,N,0.0,20.0,118.0,2.966011,1.1080108,3.1662138,0.35751578,12.639977,7.6519017,0.062061022967419,1.5387980079253936,-10.042686363316873,
1991-01-01,1991.0,-102.0,N,0.0,20.0,118.0,1.5867535,0.4704064,1.6550133,0.28820446,4.0877404,0.39182273,0.0068674770815374,-73.40600844618872,-12.716218290161095,
1992-01-01,1992.0,-63.0,N,0.0,20.0,118.0,2.1532123,0.67857885,2.2576077,0.30529472,8.080558,1.6115795,0.027029115250245,-34.42617008435743,-14.673914583332618,
1993-01-01,1993.0,-57.0,N,0.0,20.0,118.0,1.5221761,0.2831733,1.5482917,0.18392932,7.881514,1.9583648,0.0225030373161569,-28.421644006423342,-15.456884467965226,
1994-01-01,1994.0,-26.0,N,0.0,20.0,118.0,2.217946,1.1045022,2.477743,0.46203372,10.574744,3.7801545,0.0473835748709636,2.55347545602185,-14.257692079695493,
1995-01-01,1995.0,-16.0,N,0.0,20.0,118.0,1.9460641,0.21723664,1.9581516,0.11116849,7.5945697,0.72313374,0.0359754582930815,12.564883572599733,-11.400614992739236,
1996-01-01,1996.0,-101.0,N,0.0,20.0,118.0,0.20035468,0.11940262,0.2332359,0.53744084,-0.99027103,0.88245386,-0.0197097233697311,-72.37943124573745,-6.915922332890807,
1997-01-01,1997.0,-67.0,N,0.0,20.0,118.0,1.1074536,0.86285716,1.4039145,0.661889,4.6699576,4.208534,-0.001200622995065,-38.39794034611212,-1.0176008359244775,
1998-01-01,1998.0,1.0,N,0.0,20.0,118.0,2.72824,1.3373433,3.0383847,0.45576513,9.973238,3.038884,0.0572828184251915,29.54357621246762,5.9207989712301785,
1999-01-01,1999.0,-4.0,N,0.0,20.0,118.0,2.2959769,1.0795338,2.5371053,0.43951237,10.110547,3.0341625,0.0529040064270391,24.547955024465775,13.408327401472054,
2000-01-01,2000.0,-10.0,N,0.0,20.0,118.0,2.3491423,1.8163733,2.9694583,0.65818894,9.257247,9.211353,0.0428633285187632,18.55799570237405,20.892051704939046,
2001-01-01,2001.0,9.0,N,0.0,20.0,118.0,1.8486565,0.38035336,1.887379,0.20291424,6.036207,2.3643658,0.042116211369404,37.55874281952341,27.81946852375258,
2002-01-01,2002.0,-8.0,N,0.0,20.0,118.0,1.3034383,1.4936231,1.9823878,0.8532882,5.41819,5.158049,0.0161267042517253,20.584732326641088,33.70086787900925,
2003-01-01,2003.0,-18.0,N,0.0,20.0,118.0,1.0294569,0.7062414,1.2484224,0.6012905,2.4190142,1.9189583,0.0025211456869665,10.598337885205847,38.16460933574617,
2004-01-01,2004.0,14.0,N,0.0,20.0,118.0,2.5099623,0.8235235,2.6416097,0.31703493,8.325006,2.383694,0.0371284813039981,42.56373054958881,40.999071031704624,
2005-01-01,2005.0,27.0,N,0.0,20.0,118.0,2.0045712,0.21600209,2.0161753,0.1073406,7.103912,0.6315093,0.0275472232915639,55.57331180760125,42.17653656032698,
2006-01-01,2006.0,1.0,N,0.0,20.0,118.0,1.7412343,1.2011398,2.115333,0.60386163,6.1336884,4.532461,0.0269715396559809,29.57388749123683,41.85632346869861,
2007-01-01,2007.0,46.0,N,0.0,20.0,118.0,2.3908284,0.34595513,2.4157288,0.14370352,10.287087,1.2027072,0.0524032329464305,74.54845579794639,40.36680024026423,
2008-01-01,2008.0,19.0,N,0.0,20.0,118.0,2.1866772,1.5531667,2.6821418,0.61759615,8.021732,5.390208,0.0408114008643649,47.56004763002845,38.168321600943266,
2009-01-01,2009.0,1.0,N,0.0,20.0,118.0,1.6802953,1.1287364,2.024213,0.59151274,5.088303,5.315205,0.0253420192856749,29.57551701160714,35.801265837402326,
2010-01-01,2010.0,3.0,N,0.0,20.0,118.0,0.8425271,-0.3955059,0.93073994,5.844293,1.7123364,-1.4173802,0.0235380645445866,31.57732096634823,33.82503943121771,
2011-01-01,2011.0,7.0,N,0.0,20.0,118.0,2.143113,1.4697872,2.5986934,0.60114485,9.094102,4.2256026,0.0302850277073783,35.570574003185435,32.75493387966635,
2012-01-01,2012.0,0.0,N,0.0,20.0,118.0,2.1913896,1.2847629,2.540237,0.5302685,6.8177757,3.2491236,0.0271577430752874,28.573701287817528,33.003962008981,
2013-01-01,2013.0,-14.0,N,0.0,20.0,118.0,1.0371405,0.346735,1.0935655,0.32263672,2.228657,3.173827,0.0117551423889929,14.589103888503821,34.83623902415697,
2014-01-01,2014.0,24.0,N,0.0,20.0,118.0,1.5648203,1.8632332,2.4331667,0.8722295,5.123015,11.433273,0.0268384678952702,52.574020562997546,38.33717042369721,
2015-01-01,2015.0,27.0,N,0.0,20.0,118.0,2.7150013,1.360416,3.0367687,0.4645063,12.157926,6.55892,0.0328939822885169,55.56796504860429,43.4038118276176,
2016-01-01,2016.0,30.0,N,0.0,20.0,118.0,1.7510552,0.9182653,1.9772217,0.48298186,4.917603,2.5206838,0.0119763046116288,58.588882726281184,49.756488856100376,
2017-01-01,2017.0,46.0,N,0.0,20.0,118.0,2.8075507,1.0631806,3.0021148,0.36199844,11.298989,2.0506012,0.0414609586003504,74.55939807229247,56.97036546140779,
2018-01-01,2018.0,1.0,N,0.0,20.0,118.0,1.0403268,0.7537992,1.2847152,0.62703234,4.2967873,2.208767,-0.0007835232027589,29.601642554095573,64.52339742785064,
2019-01-01,2019.0,51.0,N,0.0,20.0,118.0,2.1769128,1.3445364,2.5586574,0.55328524,7.9628825,4.2121882,0.0344049904348762,79.56645404045794,71.85525827370755,
2020-01-01,2020.0,58.0,N,0.0,20.0,118.0,2.2073004,1.752432,2.8183672,0.671026,9.83999,6.934233,0.0294327875014007,86.57142624339141,78.43058627573411,
2021-01-01,2021.0,46.0,N,0.0,20.0,118.0,1.6460408,0.1924117,1.6572485,0.11636555,4.8222713,0.25504875,0.0171108829495433,74.58374814794327,83.79941358885635,
1890-01-01,1890.0,-218.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-181.89305291696513,-148.11195839439296,
1891-01-01,1891.0,-213.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-176.89305291696513,-144.98700381717182,
1892-01-01,1892.0,-182.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-145.89305291696513,-143.029626963915,
1893-01-01,1893.0,-190.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-153.89305291696513,-142.20221880245643,
1894-01-01,1894.0,-201.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-164.89305291696513,-142.33962473589912,
1895-01-01,1895.0,-200.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-163.89305291696513,-143.16778647869717,
1896-01-01,1896.0,-234.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-197.89305291696513,-144.33467647019575,
1897-01-01,1897.0,-226.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-189.89305291696513,-145.45003309415574,
1898-01-01,1898.0,-185.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-148.89305291696513,-146.12941157909896,
1899-01-01,1899.0,-157.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-120.89305291696515,-146.0375783205071,
1900-01-01,1900.0,-190.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-153.89305291696513,-144.9263504773654,
1901-01-01,1901.0,-195.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-158.89305291696513,-142.66260968691745,
1902-01-01,1902.0,-196.0,N,0.0,22.0,117.0,1.7207077,0.63122404,1.8328334,0.3515974,6.3112593,2.3649986,0.03614309017320807,-159.89305291696513,-139.2433278409341,
